id,key,value,type 
104108011,name,资源与环境科学学院（7号教学楼）,regular
104108011,building,yes,regular
104108011,int_name,School of Resource and Environmental Science,regular
104108011,street,珞喻路129号,addr
104108011,postcode,430079,addr
104108011,housename,7号教学楼,addr
104108012,building,yes,regular
104108013,building,yes,regular
104108016,highway,footway,regular
104126942,name,喻园27/28/29单元,regular
104126942,building,yes,regular
104126944,building,yes,regular
104126945,name,喻园1/2单元,regular
104126945,building,yes,regular
104126946,name,喻园5/6单元,regular
104126946,building,yes,regular
104126947,building,yes,regular
104126948,name,喻园17/18/19/20单元,regular
104126948,building,yes,regular
104126949,name,喻园3/4单元,regular
104126949,building,yes,regular
104126950,name,喻园8/9单元,regular
104126950,building,yes,regular
104126951,landuse,commercial,regular
104126953,name,喻园7单元,regular
104126953,building,yes,regular
104126954,name,喻园10/11单元,regular
104126954,building,yes,regular
104126955,building,yes,regular
104126970,name,喻园12/13单元,regular
104126970,building,yes,regular
104126971,name,喻园14/15/16单元,regular
104126971,building,yes,regular
104127355,landuse,meadow,regular
104127357,leisure,park,regular
104127393,amenity,public_building,regular
104127393,building,yes,regular
104127407,highway,residential,regular
104127408,highway,residential,regular
104127409,highway,residential,regular
104127410,highway,residential,regular
104128261,highway,secondary,regular
104128264,oneway,yes,regular
104128264,highway,secondary,regular
104128267,highway,secondary,regular
104128268,highway,secondary,regular
104128271,landuse,forest,regular
104136175,name,三环线,regular
104136175,lanes,3,regular
104136175,bridge,yes,regular
104136175,oneway,yes,regular
104136175,highway,motorway,regular
104136176,highway,tertiary,regular
104136177,oneway,yes,regular
104136177,highway,trunk_link,regular
104136178,oneway,yes,regular
104136178,highway,motorway_link,regular
104136179,oneway,yes,regular
104136179,highway,motorway_link,regular
104136180,name,三环线,regular
104136180,lanes,3,regular
104136180,bridge,yes,regular
104136180,oneway,yes,regular
104136180,highway,motorway,regular
104136181,oneway,yes,regular
104136181,highway,motorway_link,regular
104136182,lanes,3,regular
104136182,oneway,yes,regular
104136182,highway,motorway,regular
104136183,oneway,yes,regular
104136183,highway,motorway_link,regular
104136185,name,三环线,regular
104136185,lanes,3,regular
104136185,oneway,yes,regular
104136185,highway,motorway,regular
104136186,name,三环线,regular
104136186,lanes,3,regular
104136186,oneway,yes,regular
104136186,highway,motorway,regular
104136187,ref,S13,regular
104136187,lanes,3,regular
104136187,oneway,yes,regular
104136187,highway,motorway,regular
104136188,name,三环线,regular
104136188,lanes,3,regular
104136188,oneway,yes,regular
104136188,highway,motorway,regular
104136189,name,三环线,regular
104136189,lanes,3,regular
104136189,layer,2,regular
104136189,bridge,yes,regular
104136189,oneway,yes,regular
104136189,highway,motorway,regular
104136190,lanes,1,regular
104136190,oneway,yes,regular
104136190,highway,primary_link,regular
104136190,motorroad,yes,regular
104136191,name,三环线,regular
104136191,lanes,3,regular
104136191,layer,1,regular
104136191,bridge,yes,regular
104136191,oneway,yes,regular
104136191,highway,motorway,regular
104136192,layer,1,regular
104136192,bridge,yes,regular
104136192,oneway,yes,regular
104136192,highway,trunk_link,regular
104136193,name,三环线,regular
104136193,lanes,3,regular
104136193,oneway,yes,regular
104136193,highway,motorway,regular
104136194,layer,1,regular
104136194,bridge,yes,regular
104136194,oneway,yes,regular
104136194,highway,trunk_link,regular
104136195,oneway,yes,regular
104136195,highway,trunk_link,regular
104136196,layer,2,regular
104136196,bridge,yes,regular
104136196,oneway,yes,regular
104136196,highway,trunk_link,regular
104136198,name,三环线,regular
104136198,lanes,3,regular
104136198,oneway,yes,regular
104136198,highway,motorway,regular
104136200,name,三环线,regular
104136200,lanes,3,regular
104136200,oneway,yes,regular
104136200,highway,motorway,regular
104136201,name,三环线,regular
104136201,lanes,3,regular
104136201,layer,1,regular
104136201,bridge,yes,regular
104136201,oneway,yes,regular
104136201,highway,motorway,regular
104136202,name,三环线,regular
104136202,lanes,3,regular
104136202,oneway,yes,regular
104136202,highway,motorway,regular
104136204,oneway,yes,regular
104136204,highway,motorway_link,regular
104136205,name,三环线,regular
104136205,lanes,3,regular
104136205,layer,2,regular
104136205,bridge,yes,regular
104136205,oneway,yes,regular
104136205,highway,motorway,regular
104136207,layer,1,regular
104136207,bridge,yes,regular
104136207,oneway,yes,regular
104136207,highway,trunk_link,regular
104136212,lanes,1,regular
104136212,layer,1,regular
104136212,bridge,yes,regular
104136212,oneway,yes,regular
104136212,highway,motorway_link,regular
104136212,motorroad,yes,regular
104136218,layer,2,regular
104136218,bridge,yes,regular
104136218,oneway,yes,regular
104136218,highway,trunk_link,regular
104136221,name,三环线,regular
104136221,lanes,3,regular
104136221,oneway,yes,regular
104136221,highway,motorway,regular
104136242,oneway,yes,regular
104136242,highway,trunk_link,regular
104136245,name,三环线,regular
104136245,lanes,3,regular
104136245,layer,1,regular
104136245,bridge,yes,regular
104136245,oneway,yes,regular
104136245,highway,motorway,regular
104136246,highway,secondary,regular
104136247,oneway,yes,regular
104136247,highway,motorway_link,regular
104136248,name,三环线,regular
104136248,lanes,3,regular
104136248,layer,1,regular
104136248,bridge,yes,regular
104136248,oneway,yes,regular
104136248,highway,motorway,regular
104136249,lanes,1,regular
104136249,layer,1,regular
104136249,bridge,yes,regular
104136249,oneway,yes,regular
104136249,highway,motorway_link,regular
104136249,motorroad,yes,regular
104140568,highway,residential,regular
104140569,name,江城大道,regular
104140569,oneway,yes,regular
104140569,highway,primary,regular
104140570,highway,service,regular
104140574,highway,road,regular
104140575,highway,service,regular
104140576,highway,service,regular
104140577,highway,service,regular
104140579,highway,service,regular
104140580,highway,residential,regular
104140583,lanes,3,regular
104140583,oneway,yes,regular
104140583,highway,secondary,regular
104140586,highway,tertiary,regular
104140590,highway,service,regular
104140592,highway,service,regular
104140594,highway,service,regular
104140595,highway,service,regular
104140596,highway,service,regular
104140600,highway,residential,regular
104140602,highway,service,regular
104140604,highway,residential,regular
104140606,highway,unclassified,regular
104140610,highway,service,regular
104140611,name,芳墨路,regular
104140611,highway,tertiary,regular
104140612,highway,service,regular
104140613,highway,residential,regular
104140615,highway,residential,regular
104140616,name,江城大道,regular
104140616,oneway,yes,regular
104140616,highway,primary,regular
104140620,highway,service,regular
104140622,highway,residential,regular
104140624,highway,road,regular
104140625,highway,service,regular
104140626,oneway,yes,regular
104140626,highway,secondary_link,regular
104140629,highway,service,regular
104140630,highway,tertiary,regular
104140632,highway,service,regular
104140633,highway,service,regular
104140634,lanes,3,regular
104140634,oneway,yes,regular
104140634,highway,secondary,regular
104140635,highway,service,regular
104140636,highway,residential,regular
104140637,highway,service,regular
104140638,highway,residential,regular
104140641,highway,service,regular
104140642,highway,service,regular
104140645,highway,residential,regular
104140647,highway,service,regular
104140649,highway,service,regular
104140651,name,江城大道,regular
104140651,oneway,yes,regular
104140651,highway,primary,regular
104140655,highway,service,regular
104140657,highway,residential,regular
104140658,highway,service,regular
104140659,oneway,yes,regular
104140659,highway,secondary_link,regular
104140660,highway,service,regular
104140661,highway,service,regular
104140662,highway,service,regular
104140663,highway,service,regular
104140664,highway,service,regular
104140665,highway,service,regular
104140666,highway,unclassified,regular
104140667,highway,service,regular
104140668,highway,service,regular
104140670,highway,residential,regular
104140672,oneway,yes,regular
104140672,highway,secondary_link,regular
104140673,highway,service,regular
104140675,highway,service,regular
104140676,oneway,yes,regular
104140676,highway,secondary_link,regular
104140677,highway,residential,regular
104140678,highway,service,regular
104140679,highway,service,regular
104140680,name,江城大道,regular
104140680,oneway,yes,regular
104140680,highway,primary,regular
104140684,highway,residential,regular
104140686,highway,tertiary,regular
104140688,highway,service,regular
104140690,highway,service,regular
104140691,bridge,yes,regular
104140691,oneway,yes,regular
104140691,highway,secondary,regular
104140692,highway,residential,regular
104140694,highway,residential,regular
104143347,highway,tertiary,regular
104143955,name,机场高速,regular
104143955,oneway,yes,regular
104143955,highway,motorway,regular
104218561,building,yes,regular
104218563,building,yes,regular
104218564,name,国软行政楼,regular
104218564,building,yes,regular
104218565,name,国际软件学院操场,regular
104218565,landuse,construction,regular
104218566,building,yes,regular
104218567,name,学生宿舍15、16栋,regular
104218567,building,dormitory,regular
104218569,building,yes,regular
104218574,building,yes,regular
104218575,leisure,sports_centre,regular
104218575,building,yes,regular
104218576,barrier,wall,regular
104218579,building,yes,regular
104218580,highway,residential,regular
104218582,name,国软教学楼,regular
104218582,building,yes,regular
104218583,barrier,wall,regular
104218586,building,yes,regular
104218588,building,yes,regular
104218592,building,yes,regular
104218594,barrier,wall,regular
104218596,leisure,track,regular
104218598,building,yes,regular
104218599,barrier,wall,regular
104218601,name,C4,regular
104218601,building,dormitory,regular
104218602,building,yes,regular
104218604,name,黄焖鸡,regular
104218604,building,yes,regular
104218605,building,yes,regular
104218607,barrier,wall,regular
104218609,building,yes,regular
104218610,building,yes,regular
104218611,building,yes,regular
104218612,building,yes,regular
104218615,name,国软C3,regular
104218615,en,C3 Wuhan University Student Accommodation,name
104218615,building,dormitory,regular
104218615,city,Wuhan,addr
104218615,street,LuoYu Road,addr
104218615,levels,7,building
104218616,barrier,wall,regular
104218617,leisure,pitch,regular
104218619,highway,residential,regular
104219263,sport,basketball,regular
104219263,leisure,pitch,regular
104219264,building,yes,regular
104219265,highway,footway,regular
104219266,natural,wood,regular
104219267,name,网球场,regular
104219267,sport,tennis,regular
104219267,leisure,pitch,regular
104219268,building,yes,regular
104219269,name,排球场,regular
104219269,sport,排球,regular
104219269,leisure,pitch,regular
104219270,building,yes,regular
104219271,building,yes,regular
104219272,name,篮球场,regular
104219272,sport,basketball,regular
104219272,leisure,pitch,regular
104219273,building,yes,regular
104219274,name,武汉大学信息学部体育馆,regular
104219274,building,yes,regular
104219274,levels,1,building
104219275,building,yes,regular
104349172,natural,water,regular
104349173,natural,water,regular
104349584,layer,2,regular
104349584,bridge,yes,regular
104349584,oneway,yes,regular
104349584,highway,motorway_link,regular
104349585,oneway,yes,regular
104349585,highway,primary_link,regular
104349586,layer,2,regular
104349586,bridge,yes,regular
104349586,oneway,yes,regular
104349586,highway,motorway_link,regular
104349587,oneway,yes,regular
104349587,highway,primary_link,regular
104350241,layer,2,regular
104350241,oneway,yes,regular
104350241,highway,trunk_link,regular
104350465,barrier,wall,regular
104350466,amenity,public_building,regular
104350466,building,yes,regular
104350467,barrier,wall,regular
104350559,highway,unclassified,regular
104350562,amenity,public_building,regular
104350562,building,yes,regular
104350563,name,武商量贩,regular
104350563,shop,supermarket,regular
104350564,highway,unclassified,regular
104350689,building,yes,regular
104350690,building,yes,regular
104350691,leisure,playground,regular
104350692,building,yes,regular
104350693,leisure,park,regular
104350694,building,yes,regular
104350695,building,yes,regular
104350696,building,yes,regular
104350697,building,yes,regular
104350698,building,yes,regular
104350699,highway,unclassified,regular
104350700,building,yes,regular
104350701,name,东区幼儿园,regular
104350701,amenity,school,regular
104350702,building,yes,regular
104350703,landuse,commercial,regular
104350704,building,yes,regular
104350955,building,yes,regular
104350956,landuse,commercial,regular
104350957,building,yes,regular
104350958,name,东区附小,regular
104350958,amenity,school,regular
104350959,building,yes,regular
104350960,amenity,public_building,regular
104350960,building,yes,regular
104350961,highway,unclassified,regular
104351008,building,yes,regular
104351009,leisure,park,regular
104351010,building,yes,regular
104351011,highway,unclassified,regular
104351012,highway,unclassified,regular
104351013,building,yes,regular
104351014,layer,1,regular
104351014,bridge,yes,regular
104351014,highway,unclassified,regular
104351110,building,yes,regular
104351111,highway,unclassified,regular
104351112,leisure,pitch,regular
104351113,leisure,pitch,regular
104351114,amenity,public_building,regular
104351114,building,yes,regular
104351115,building,yes,regular
104351116,layer,1,regular
104351116,bridge,yes,regular
104351116,source,GPS,regular
104351116,highway,unclassified,regular
104351117,building,yes,regular
104351418,amenity,public_building,regular
104351418,building,yes,regular
104351419,amenity,public_building,regular
104351419,building,yes,regular
104366188,landuse,meadow,regular
104366192,landuse,meadow,regular
104366197,landuse,meadow,regular
104366203,landuse,meadow,regular
104366204,leisure,stadium,regular
104372380,name,星湖一路,regular
104372380,highway,residential,regular
104372381,name,陕西路,regular
104372381,highway,residential,regular
104372384,name,学生宿舍11栋,regular
104372384,building,dormitory,regular
104372385,name,学生宿舍12栋,regular
104372385,building,dormitory,regular
104372385,int_name,Student's Dorm No.12,regular
104372386,name,求是一路,regular
104372386,highway,residential,regular
104372386,old_name,广东路,regular
104372387,name,学生宿舍14栋,regular
104372387,building,dormitory,regular
104372389,name,求是大道,regular
104372389,highway,residential,regular
104372389,old_name,爱校北路,regular
104372390,landuse,grass,regular
104372392,name,回归路,regular
104372392,highway,residential,regular
104372392,old_name,回归路,regular
104372393,amenity,restaurant,regular
104372393,building,yes,regular
104372393,name,信息学部二食堂,regular
104372394,landuse,grass,regular
104372395,name,物探路,regular
104372395,highway,residential,regular
104372397,landuse,grass,regular
104372398,name,澡堂,regular
104372398,building,yes,regular
104372400,name,星湖二路,regular
104372400,highway,residential,regular
104372401,name,学生宿舍4栋,regular
104372401,building,dormitory,regular
104372402,name,求是大道东段,regular
104372402,highway,residential,regular
104372402,old_name,四维路,regular
104372403,name,校醫院,regular
104372403,amenity,hospital,regular
104372403,building,hospital,regular
104372404,name,体育场,regular
104372404,sport,basketball,regular
104372404,leisure,pitch,regular
104372405,name,学生宿舍3栋,regular
104372405,building,dormitory,regular
104372406,name,学生宿舍13栋,regular
104372406,building,dormitory,regular
104372406,housename,信息学部13栋,addr
104372409,name,星湖路,regular
104372409,highway,residential,regular
104372410,name,星湖南路,regular
104372410,highway,residential,regular
104372410,old_name,桃李路,regular
104372412,landuse,grass,regular
104372412,designation,vegetation,regular
104373462,name,46栋,regular
104373462,building,yes,regular
104373464,name,40栋,regular
104373464,building,yes,regular
104373466,name,41栋,regular
104373466,building,yes,regular
104373469,name,48栋,regular
104373469,building,yes,regular
104373471,name,44栋,regular
104373471,building,yes,regular
104373474,barrier,wall,regular
104373475,name,青年楼,regular
104373475,building,yes,regular
104373476,building,yes,regular
104373479,building,yes,regular
104373483,name,星湖园教工食堂,regular
104373483,building,yes,regular
104373484,building,yes,regular
104373485,name,43栋,regular
104373485,building,yes,regular
104373486,building,yes,regular
104373488,building,school,regular
104373490,name,45栋,regular
104373490,building,yes,regular
104373491,building,yes,regular
104373493,name,57栋,regular
104373493,building,yes,regular
104373494,building,yes,regular
104373495,name,49栋,regular
104373495,building,yes,regular
104375112,ref,S104,regular
104375112,name,S104,regular
104375112,highway,primary,regular
104375113,highway,tertiary,regular
104375114,highway,tertiary,regular
104375115,ref,S244,regular
104375115,highway,primary,regular
104375116,highway,tertiary,regular
104375118,layer,1,regular
104375118,bridge,yes,regular
104375118,highway,tertiary,regular
104375119,oneway,yes,regular
104375119,highway,motorway_link,regular
104375121,highway,tertiary,regular
104375160,building,yes,regular
104375161,building,yes,regular
104375162,building,yes,regular
104375163,building,yes,regular
104375164,building,yes,regular
104375165,building,yes,regular
104375166,building,yes,regular
104375167,building,yes,regular
104375168,building,yes,regular
104375169,building,yes,regular
104375170,barrier,wall,regular
104375171,building,yes,regular
104375172,barrier,wall,regular
104375173,building,yes,regular
104375174,building,yes,regular
104375930,name,信息学部保卫部,regular
104375930,amenity,police,regular
104375930,building,yes,regular
104375932,building,yes,regular
104375934,building,yes,regular
104375935,name,湖北经济学院洪山校区,regular
104375935,landuse,residential,regular
104375938,building,yes,regular
104376125,name,青一,regular
104376125,building,yes,regular
104376126,name,青二,regular
104376126,building,yes,regular
104376127,name,青三,regular
104376127,building,yes,regular
104376128,building,yes,regular
104376129,name,教工活动中心（信息学部图书馆临时地址）,regular
104376129,building,yes,regular
104376425,building,yes,regular
104376426,building,yes,regular
104376427,building,yes,regular
104376428,building,yes,regular
104376429,name,青5,regular
104376429,building,yes,regular
104376430,name,青四,regular
104376430,building,yes,regular
104376431,name,51栋,regular
104376431,building,yes,regular
104377441,highway,tertiary,regular
104377444,highway,tertiary,regular
104377447,highway,tertiary,regular
104377448,highway,tertiary,regular
104377451,name,长寿里,regular
104377451,oneway,no,regular
104377451,highway,residential,regular
104377452,highway,tertiary,regular
104377457,highway,tertiary,regular
104377465,oneway,yes,regular
104377465,highway,service,regular
104378153,building,school,regular
104378154,leisure,track,regular
104378155,name,55栋,regular
104378155,building,yes,regular
104378157,leisure,pitch,regular
104378158,building,school,regular
104378159,name,53栋,regular
104378159,building,yes,regular
104378160,name,54栋,regular
104378160,building,yes,regular
104386661,layer,1,regular
104386661,bridge,yes,regular
104386661,oneway,yes,regular
104386661,highway,motorway_link,regular
104386662,ref,G50,regular
104386662,name,沪渝高速,regular
104386662,lanes,2,regular
104386662,layer,1,regular
104386662,bridge,yes,regular
104386662,oneway,yes,regular
104386662,source,satellite,regular
104386662,highway,motorway,regular
104386662,en,Huyu Expressway,name
104386666,ref,G50,regular
104386666,name,沪渝高速,regular
104386666,lanes,2,regular
104386666,oneway,yes,regular
104386666,source,satellite,regular
104386666,highway,motorway,regular
104386666,en,Huyu Expressway,name
104386672,oneway,yes,regular
104386672,highway,motorway_link,regular
104386673,ref,G50,regular
104386673,name,沪渝高速,regular
104386673,lanes,2,regular
104386673,oneway,yes,regular
104386673,source,satellite,regular
104386673,highway,motorway,regular
104386673,en,Huyu Expressway,name
104386675,oneway,yes,regular
104386675,highway,motorway_link,regular
104386678,highway,tertiary,regular
104386680,highway,track,regular
104386680,tracktype,grade3,regular
104386684,ref,S15,regular
104386684,name,汉蔡高速,regular
104386684,oneway,yes,regular
104386684,highway,motorway,regular
104386687,oneway,yes,regular
104386687,highway,motorway_link,regular
104386689,highway,cycleway,regular
104386690,ref,G50,regular
104386690,name,沪渝高速,regular
104386690,lanes,2,regular
104386690,oneway,yes,regular
104386690,source,satellite,regular
104386690,highway,motorway,regular
104386690,en,Huyu Expressway,name
104386692,oneway,yes,regular
104386692,highway,motorway_link,regular
104386693,oneway,yes,regular
104386693,highway,motorway_link,regular
104386694,ref,G50,regular
104386694,name,沪渝高速,regular
104386694,lanes,2,regular
104386694,oneway,yes,regular
104386694,highway,motorway,regular
104386694,en,Huyu Expressway,name
104386696,ref,S15,regular
104386696,name,汉蔡高速,regular
104386696,oneway,yes,regular
104386696,highway,motorway,regular
104386698,oneway,yes,regular
104386698,highway,motorway_link,regular
104386699,ref,S15,regular
104386699,name,汉蔡高速,regular
104386699,oneway,yes,regular
104386699,highway,motorway,regular
104386700,oneway,yes,regular
104386700,highway,motorway_link,regular
104386701,ref,G50,regular
104386701,name,沪渝高速,regular
104386701,lanes,2,regular
104386701,layer,1,regular
104386701,bridge,yes,regular
104386701,oneway,yes,regular
104386701,highway,motorway,regular
104386701,en,Huyu Expressway,name
104449518,building,yes,regular
104449519,building,yes,regular
104449520,name,37栋,regular
104449520,building,yes,regular
104449521,building,yes,regular
104449522,highway,service,regular
104449602,name,1栋,regular
104449602,building,yes,regular
104449604,building,yes,regular
104449606,building,yes,regular
104449608,building,yes,regular
104449609,name,20栋,regular
104449609,building,yes,regular
104449612,name,25栋,regular
104449612,building,yes,regular
104449614,name,16栋,regular
104449614,building,yes,regular
104449615,building,yes,regular
104449616,name,13栋,regular
104449616,building,yes,regular
104449618,name,18栋,regular
104449618,building,yes,regular
104449619,name,国际交流中心,regular
104449619,building,yes,regular
104449620,name,19栋,regular
104449620,building,yes,regular
104449621,name,15栋,regular
104449621,building,yes,regular
104449622,name,12栋,regular
104449622,building,yes,regular
104449623,name,26栋,regular
104449623,building,yes,regular
104449624,name,17栋,regular
104449624,building,yes,regular
104449625,name,14栋,regular
104449625,building,yes,regular
104449626,building,yes,regular
104449627,building,yes,regular
104449642,name,34栋,regular
104449642,building,yes,regular
104449643,name,29栋,regular
104449643,building,yes,regular
104449644,building,yes,regular
104449645,building,yes,regular
104449646,building,yes,regular
104449647,building,yes,regular
104449648,building,yes,regular
104449649,building,yes,regular
104449650,name,32栋,regular
104449650,building,yes,regular
104450023,name,中南一路,regular
104450023,highway,tertiary,regular
104450025,name,武珞路五巷,regular
104450025,highway,tertiary,regular
104450027,name,小刘家湾,regular
104450027,highway,residential,regular
104450028,name,武珞路六巷,regular
104450028,highway,secondary,regular
104450029,name,舒家街,regular
104450029,highway,residential,regular
104450163,name,老年活动中心,regular
104450163,building,yes,regular
104450740,building,yes,regular
104450742,building,yes,regular
104450745,building,yes,regular
104450746,building,yes,regular
104450748,building,yes,regular
104450749,building,yes,regular
104450814,name,中科开物,regular
104450814,building,yes,regular
104451054,name,四眼井小区3栋,regular
104451054,building,yes,regular
104451055,name,四眼井社区,regular
104451055,landuse,residential,regular
104451056,barrier,wall,regular
104451057,building,yes,regular
104451058,building,yes,regular
104451059,building,yes,regular
104451060,building,yes,regular
104451061,building,yes,regular
104451062,building,yes,regular
104451063,building,yes,regular
104451064,building,yes,regular
104451065,building,yes,regular
104451066,building,yes,regular
104451067,building,yes,regular
104451068,building,yes,regular
104451069,barrier,wall,regular
104451070,building,yes,regular
104451071,building,yes,regular
104451072,barrier,wall,regular
104451073,building,yes,regular
104451075,building,yes,regular
104451076,barrier,wall,regular
104451077,building,yes,regular
104451078,building,yes,regular
104451079,barrier,wall,regular
104451080,building,yes,regular
104451081,barrier,wall,regular
104451082,building,yes,regular
104451083,highway,residential,regular
104451084,building,yes,regular
104451085,building,yes,regular
104452321,building,yes,regular
104452322,building,yes,regular
104452323,building,yes,regular
104453194,building,yes,regular
104453195,building,yes,regular
104453196,building,yes,regular
104453197,building,yes,regular
104453198,name,丰颐大酒店,regular
104453198,building,yes,regular
104453199,building,yes,regular
104453200,building,yes,regular
104453201,building,yes,regular
104453202,building,yes,regular
104453203,building,yes,regular
104453204,building,yes,regular
104453205,building,yes,regular
104453206,building,yes,regular
104453207,highway,living_street,regular
104453208,building,yes,regular
104453209,landuse,construction,regular
104453210,building,yes,regular
104453211,building,yes,regular
104453212,building,yes,regular
104463932,amenity,public_building,regular
104463932,building,yes,regular
104463933,amenity,public_building,regular
104463933,building,yes,regular
104463934,name,韵苑七栋,regular
104463934,building,yes,regular
104464198,name,喻园21/22单元,regular
104464198,building,yes,regular
104464199,building,yes,regular
104464200,building,yes,regular
104464201,landuse,meadow,regular
104464202,building,yes,regular
104464203,landuse,construction,regular
104464523,name,喻园23/24单元,regular
104464523,building,yes,regular
104464525,leisure,park,regular
104464758,name,喻园30/31单元,regular
104464758,building,yes,regular
104464759,name,喻园32/33单元,regular
104464759,building,yes,regular
104464760,name,喻园25/26单元,regular
104464760,building,yes,regular
104465094,name,喻园36/37单元,regular
104465094,building,yes,regular
104465095,name,喻园34/35单元,regular
104465095,building,yes,regular
104465096,name,喻园38/39单元,regular
104465096,building,yes,regular
104465247,name,喻园40/41单元,regular
104465247,building,yes,regular
104465577,name,喻园42/43单元,regular
104465577,building,yes,regular
104465580,name,喻园44/45单元,regular
104465580,building,yes,regular
104465636,name,喻园46/47单元,regular
104465636,building,yes,regular
104465952,highway,residential,regular
104465953,name,喻园54/55单元,regular
104465953,building,yes,regular
104465954,name,喻园56/57单元,regular
104465954,building,yes,regular
104465955,name,喻园50/51单元,regular
104465955,building,yes,regular
104465956,name,喻园48/49单元,regular
104465956,building,yes,regular
104465957,name,喻园52/53单元,regular
104465957,building,yes,regular
104465958,highway,residential,regular
104466209,name,喻园71单元,regular
104466209,building,yes,regular
104466210,name,喻园66/67单元,regular
104466210,building,yes,regular
104466211,amenity,public_building,regular
104466211,building,yes,regular
104466212,highway,residential,regular
104466213,name,喻园64/65单元,regular
104466213,building,yes,regular
104466214,name,喻园68/69/70单元,regular
104466214,building,yes,regular
104466215,name,喻园58/59单元,regular
104466215,building,yes,regular
104466216,name,喻园62/63单元,regular
104466216,building,yes,regular
104466217,highway,residential,regular
104466218,name,喻园60/61单元,regular
104466218,building,yes,regular
104466219,highway,residential,regular
104466220,name,喻园72单元,regular
104466220,building,yes,regular
104466391,highway,residential,regular
104466393,highway,residential,regular
104466394,highway,residential,regular
104466396,highway,residential,regular
104466397,highway,residential,regular
104466480,highway,residential,regular
104466481,highway,residential,regular
104466595,man_made,water_tank,regular
104466596,man_made,water_tank,regular
104466597,amenity,public_building,regular
104466597,building,yes,regular
104466826,amenity,public_building,regular
104466826,building,yes,regular
104466828,amenity,public_building,regular
104466828,building,yes,regular
104466829,name,喻园1#,regular
104466829,building,yes,regular
104466830,amenity,public_building,regular
104466830,building,yes,regular
104466832,name,喻园2#,regular
104466832,building,yes,regular
104466833,name,喻园3#,regular
104466833,building,yes,regular
104467134,name,喻园4#,regular
104467134,building,yes,regular
104467135,name,喻园5#,regular
104467135,building,yes,regular
104467137,name,喻园8#,regular
104467137,building,yes,regular
104467138,name,喻园6#,regular
104467138,building,yes,regular
104467141,name,喻园7#,regular
104467141,building,yes,regular
104467478,highway,residential,regular
104467479,highway,residential,regular
104467480,highway,residential,regular
104467482,highway,residential,regular
104467483,highway,residential,regular
104469086,name,明礼路,regular
104469086,highway,residential,regular
104469087,highway,residential,regular
104469088,highway,residential,regular
104469089,highway,residential,regular
104469090,highway,residential,regular
104469091,name,侨校路,regular
104469091,highway,residential,regular
104469092,name,晨光路,regular
104469092,highway,residential,regular
104469094,highway,residential,regular
104469095,highway,residential,regular
104469096,highway,residential,regular
104469097,name,卓刀泉东二路,regular
104469097,highway,residential,regular
104469098,highway,residential,regular
104469100,name,叠翠湖,regular
104469100,natural,water,regular
104469101,highway,residential,regular
104469102,highway,residential,regular
104469105,highway,residential,regular
104469106,highway,residential,regular
104469108,highway,residential,regular
104469109,highway,residential,regular
104469110,name,尚文路,regular
104469110,highway,residential,regular
104470352,name,欢乐大道,regular
104470352,oneway,yes,regular
104470352,highway,motorway,regular
104470354,name,团结大道,regular
104470354,highway,primary,regular
104470357,name,白鹭街,regular
104470357,highway,tertiary,regular
104470360,name,仁和路,regular
104470360,lanes,2,regular
104470360,oneway,yes,regular
104470360,highway,secondary,regular
104470363,name,友谊大道,regular
104470363,lanes,2,regular
104470363,oneway,yes,regular
104470363,highway,primary,regular
104474718,highway,residential,regular
104474720,oneway,yes,regular
104474720,highway,residential,regular
104474721,oneway,yes,regular
104474721,tunnel,yes,regular
104474721,highway,residential,regular
104474722,name,爱校路,regular
104474722,oneway,yes,regular
104474722,highway,residential,regular
104474724,oneway,yes,regular
104474724,tunnel,yes,regular
104474724,highway,residential,regular
104475793,name,紫菘花园路,regular
104475793,highway,tertiary,regular
104475794,name,南望山路,regular
104475794,highway,tertiary,regular
104475795,name,环山东路,regular
104475795,highway,residential,regular
104476320,building,yes,regular
104476321,name,洪山区环保局,regular
104476321,landuse,commercial,regular
104476322,building,yes,regular
104476323,highway,living_street,regular
104476324,barrier,wall,regular
104476327,highway,residential,regular
104476328,name,楚源大厦,regular
104476328,building,yes,regular
104476329,building,yes,regular
104476330,building,yes,regular
104476331,building,yes,regular
104476333,building,yes,regular
104476334,building,yes,regular
104476335,building,yes,regular
104476336,natural,water,regular
104476340,building,yes,regular
104476341,building,yes,regular
104476342,building,yes,regular
104476344,building,yes,regular
104476345,building,yes,regular
104476347,building,yes,regular
104476348,barrier,wall,regular
104476349,building,yes,regular
104476350,name,风光苑,regular
104476350,landuse,residential,regular
104476353,highway,residential,regular
104476354,name,湖北省环保厅,regular
104476354,landuse,commercial,regular
104476356,building,yes,regular
104476358,leisure,pitch,regular
104476359,building,yes,regular
104476360,building,yes,regular
104476361,building,yes,regular
104476363,building,yes,regular
104476364,building,yes,regular
104476369,building,yes,regular
104476370,building,yes,regular
104476371,building,yes,regular
104476372,name,长汉新邨,regular
104476372,landuse,residential,regular
104476374,building,yes,regular
104476376,building,yes,regular
104476377,building,yes,regular
104476379,building,yes,regular
104476381,building,yes,regular
104476384,building,yes,regular
104476385,building,yes,regular
104630558,name,青山区-洪山区,regular
104630558,boundary,administrative,regular
104630558,admin_level,6,regular
104631372,lanes,2,regular
104631372,oneway,yes,regular
104631372,source,Mapbox,regular
104631372,highway,secondary,regular
104631373,ref,X001,regular
