id,user,uid,version,changeset,timestamp
26130796,Gao xioix,1761629,19,22389256,2014-05-17T13:41:33Z
26131842,Austin Zhu,4816761,11,46678892,2017-03-08T12:12:44Z
26131891,jamesks,2500,9,43983703,2016-11-27T14:29:11Z
26131914,jamesks,2500,12,46960589,2017-03-18T16:45:34Z
27301867,sebastic,665748,7,47916604,2017-04-18T19:31:15Z
27301903,ChrissW-R1,251543,8,40005191,2016-06-13T22:57:02Z
27301915,lurlrlrl,534149,3,12484052,2012-07-25T09:28:12Z
27301920,lurlrlrl,534149,3,12484052,2012-07-25T09:28:12Z
27301942,sebastic,665748,3,47916604,2017-04-18T19:31:16Z
27301960,lurlrlrl,534149,3,12484052,2012-07-25T09:28:13Z
27302008,lurlrlrl,534149,3,12484052,2012-07-25T09:28:13Z
27302139,sebastic,665748,3,47916604,2017-04-18T19:31:16Z
27303109,FreedSky,1236135,10,51048882,2017-08-12T03:55:31Z
27303143,jamesks,2500,11,42602702,2016-10-03T11:32:22Z
27316817,Heinz_V,91490,9,47914365,2017-04-18T18:19:03Z
27316940,lurlrlrl,534149,3,12484052,2012-07-25T09:28:13Z
27316946,lurlrlrl,534149,4,12484052,2012-07-25T09:28:14Z
27316970,lurlrlrl,534149,3,12484052,2012-07-25T09:28:14Z
27316974,lurlrlrl,534149,3,12484052,2012-07-25T09:28:14Z
27316978,lurlrlrl,534149,3,12484052,2012-07-25T09:28:15Z
27317521,jamesks,2500,12,42602702,2016-10-03T11:32:23Z
27317832,GeoSUN,414582,15,17681197,2013-09-05T04:21:24Z
27317847,GeoSUN,414582,15,17150483,2013-07-30T09:57:29Z
27317929,GeoSUN,414582,15,12851569,2012-08-25T09:15:06Z
27317932,jamesks,2500,12,43983703,2016-11-27T13:48:53Z
27318194,GeoSUN,414582,5,17150483,2013-07-30T09:57:29Z
27318401,GeoSUN,414582,14,12851569,2012-08-25T09:15:07Z
27318402,dar44,6127520,14,49930331,2017-06-29T21:03:51Z
27318462,Aurimas Fišeras,651869,13,47892259,2017-04-18T04:58:50Z
27318484,nuklearerWintersturm,75424,6,17465267,2013-08-23T06:27:30Z
27328300,Kostik,384084,17,44105769,2016-12-02T06:30:42Z
27328429,keepcalmandmapon,4846416,9,44214648,2016-12-06T17:08:41Z
27328503,GeoSUN,414582,5,8029072,2011-05-02T09:45:43Z
27402258,GeoSUN,414582,10,12851569,2012-08-25T09:15:05Z
27402263,GeoSUN,414582,9,12851569,2012-08-25T09:15:05Z
27402443,jamesks,2500,15,43983703,2016-11-27T14:28:59Z
27402537,jamesks,2500,13,44117601,2016-12-02T16:36:52Z
27402545,jamesks,2500,7,43985629,2016-11-27T15:28:11Z
27469201,katpatuka,17497,3,4049058,2010-03-06T11:33:42Z
27514658,greecemapper,23785,2,19777864,2014-01-02T23:10:18Z
27514670,greecemapper,23785,2,19777864,2014-01-02T23:10:18Z
27514674,greecemapper,23785,2,19777864,2014-01-02T23:10:18Z
27514709,tuni-map,55238,3,67700,2008-10-04T18:26:01Z
27514765,tuni-map,55238,5,67700,2008-10-04T18:30:06Z
27514860,greecemapper,23785,4,19777864,2014-01-02T23:10:18Z
27514896,greecemapper,23785,2,19777864,2014-01-02T23:10:18Z
27514962,tuni-map,55238,5,67700,2008-10-04T18:34:18Z
27514966,applefl,3392201,3,50908577,2017-08-07T08:04:54Z
27619437,SimpleLuke,2092629,19,25879259,2014-10-05T16:21:15Z
27619462,samsung galaxy s6,3691120,21,39056682,2016-05-03T01:57:39Z
27619474,keepcalmandmapon,4846416,18,44214648,2016-12-06T17:08:41Z
27619530,keepcalmandmapon,4846416,13,44214648,2016-12-06T17:08:41Z
28031446,Mathbau,69102,3,589681,2008-10-26T19:40:21Z
28031753,katpatuka,17497,4,4296985,2010-04-01T19:18:31Z
28031758,Mathbau,69102,1,589681,2008-10-26T19:20:34Z
28032078,Mathbau,69102,3,589681,2008-10-26T19:39:57Z
28032749,Mathbau,69102,1,589681,2008-10-26T19:48:13Z
28033125,Soub,34385,3,8361033,2011-06-06T14:52:15Z
28042397,sebastic,665748,14,47916604,2017-04-18T19:31:16Z
28042404,katpatuka,17497,5,2931962,2009-10-23T18:51:15Z
28061591,Heinz_V,91490,3,47916833,2017-04-18T19:38:53Z
28061594,Heinz_V,91490,4,47916833,2017-04-18T19:38:53Z
28061612,Heinz_V,91490,3,47916833,2017-04-18T19:38:54Z
28061614,lurlrlrl,534149,3,12484052,2012-07-25T09:28:15Z
28061622,lurlrlrl,534149,3,12484052,2012-07-25T09:28:15Z
28117018,katpatuka,17497,2,4049058,2010-03-06T11:33:24Z
28182220,sebastic,665748,16,47916604,2017-04-18T19:31:17Z
28529622,hadhuey,13565,5,772681,2008-11-20T20:46:33Z
28529624,hadhuey,13565,2,772681,2008-11-20T20:46:21Z
28529635,hadhuey,13565,2,772681,2008-11-20T20:46:39Z
28529638,hadhuey,13565,2,772681,2008-11-20T20:46:39Z
28529643,hadhuey,13565,1,772681,2008-11-20T20:46:32Z
28529655,jamesks,2500,10,46968053,2017-03-18T22:39:02Z
28529695,jamesks,2500,14,46968053,2017-03-18T22:39:02Z
28529706,jamesks,2500,7,46968053,2017-03-18T22:39:02Z
28529723,flierfy,445671,13,45680460,2017-01-31T10:06:06Z
28529728,jamesks,2500,4,43849980,2016-11-21T16:39:18Z
28529736,jamesks,2500,8,46968053,2017-03-18T22:39:02Z
28529737,jamesks,2500,5,43849980,2016-11-21T16:39:18Z
28529739,jamesks,2500,3,43849980,2016-11-21T16:39:18Z
28529773,GeoSUN,414582,13,17151613,2013-07-30T11:32:04Z
28529790,jamesks,2500,19,44168978,2016-12-04T23:58:36Z
28529831,GeoSUN,414582,9,12722531,2012-08-14T06:58:15Z
28529886,jamesks,2500,11,44122832,2016-12-02T20:04:41Z
28529906,jamesks,2500,23,44155690,2016-12-04T11:34:28Z
28529908,jamesks,2500,18,44122832,2016-12-02T20:04:41Z
28529914,jamesks,2500,17,43847010,2016-11-21T13:37:22Z
28833560,samsung galaxy s6,3691120,24,48933414,2017-05-24T03:31:11Z
28835067,GeoSUN,414582,5,17114306,2013-07-27T14:10:26Z
28835148,jamesks,2500,33,43983703,2016-11-27T13:48:56Z
28842841,jamesks,2500,9,43964442,2016-11-26T15:31:24Z
28842842,samsung galaxy s6,3691120,6,40007670,2016-06-14T03:22:13Z
28842846,GeoSUN,414582,6,12851569,2012-08-25T06:29:07Z
28842930,jamesks,2500,20,31791599,2015-06-07T14:41:25Z
28843657,Senia1989,4355242,18,41186977,2016-08-02T09:06:14Z
28848153,keepcalmandmapon,4846416,11,44196124,2016-12-06T00:44:42Z
28848203,samsung galaxy s6,3691120,9,48639628,2017-05-13T03:46:31Z
28849929,OSMF Redaction Account,722137,14,12390854,2012-07-20T20:41:30Z
28873638,Gao xioix,1761629,14,39486972,2016-05-22T13:03:26Z
28873691,jamesks,2500,11,43922727,2016-11-24T16:26:47Z
28874337,jamesks,2500,16,43899671,2016-11-23T16:11:53Z
28907281,keepcalmandmapon,4846416,12,44190233,2016-12-05T20:58:24Z
28907308,samsung galaxy s6,3691120,16,48764875,2017-05-17T14:32:56Z
28907665,keepcalmandmapon,4846416,10,44121117,2016-12-02T18:45:28Z
28907680,巴山夜雨,4379011,12,48820713,2017-05-19T12:36:03Z
28908192,jamesks,2500,16,44178865,2016-12-05T10:10:10Z
28908236,GeoSUN,414582,9,17151955,2013-07-30T11:56:36Z
28908295,GeoSUN,414582,16,17147528,2013-07-30T03:58:07Z
28908390,GeoSUN,414582,10,17120881,2013-07-28T04:58:29Z
29027962,jamesks,2500,18,43985629,2016-11-27T15:28:26Z
29028027,Popolon,27454,11,17054107,2013-07-22T20:37:25Z
29028128,antimatterwx,3367759,7,35143275,2015-11-07T06:46:45Z
29028356,Dmitry2013,1185631,19,15019856,2013-02-13T16:34:42Z
29387208,flierfy,445671,7,45698277,2017-01-31T21:26:59Z
29387209,flierfy,445671,5,45698277,2017-01-31T21:26:59Z
29466802,sebastic,665748,10,47916604,2017-04-18T19:31:19Z
33677825,Soub,34385,6,14458505,2012-12-30T00:36:06Z
33677827,Maarten Deen,9176,7,17623289,2013-09-01T18:01:48Z
33677829,jamesks,2500,6,40520297,2016-07-06T12:40:26Z
33677833,jamesks,2500,21,44126232,2016-12-02T22:45:02Z
33677931,lam19342003,1864010,4,19757204,2014-01-02T07:00:46Z
33677933,qianxinlin,38120,9,9382216,2011-09-24T08:08:48Z
33677937,greecemapper,23785,4,17014344,2013-07-19T17:05:37Z
33677938,jamesks,2500,10,43964442,2016-11-26T16:03:01Z
33677939,flierfy,445671,10,45628905,2017-01-29T18:48:37Z
33677969,Maarten Deen,9176,10,40295487,2016-06-26T08:13:43Z
33677970,Maarten Deen,9176,5,40295487,2016-06-26T08:13:44Z
33677971,Maarten Deen,9176,4,40295487,2016-06-26T08:13:44Z
33677973,Maarten Deen,9176,11,40295487,2016-06-26T08:13:44Z
33678037,jamesks,2500,6,44118954,2016-12-02T17:05:32Z
33678040,jamesks,2500,15,44118954,2016-12-02T17:05:32Z
33678271,GeoSUN,414582,9,33157390,2015-08-06T14:56:53Z
33678277,15Tr,1987359,19,36624731,2016-01-16T22:32:25Z
33678351,jamesks,2500,11,44190830,2016-12-05T19:40:22Z
33678406,Aurimas Fišeras,651869,3,47892259,2017-04-18T04:58:50Z
33678410,Math1985,39688,3,26021588,2014-10-12T09:53:55Z
33678413,RichRico,2219338,7,25400252,2014-09-12T21:03:26Z
33678419,katpatuka,17497,2,968331,2009-04-26T06:22:45Z
33678430,dword1511,401110,3,7261479,2011-02-12T05:19:32Z
33678432,katpatuka,17497,1,968331,2009-04-26T06:23:00Z
33678450,flierfy,445671,3,45698277,2017-01-31T21:26:59Z
33678453,flierfy,445671,5,45697797,2017-01-31T21:04:29Z
33678455,Calpurnius,5828909,4,49304778,2017-06-06T12:56:46Z
33678462,Calpurnius,5828909,2,49304778,2017-06-06T12:56:45Z
33678586,jamesks,2500,3,44212221,2016-12-06T16:08:04Z
33678603,jamesks,2500,10,43964442,2016-11-26T16:03:01Z
33678610,greecemapper,23785,4,17014344,2013-07-19T17:05:37Z
33678623,katpatuka,17497,5,968882,2009-04-26T07:50:29Z
33678668,katpatuka,17497,2,968331,2009-04-26T06:39:16Z
33678674,katpatuka,17497,2,6486746,2010-11-29T14:12:16Z
33678680,katpatuka,17497,6,5796647,2010-09-16T15:28:04Z
33679415,jamesks,2500,9,44190830,2016-12-05T19:40:23Z
33679427,jamesks,2500,14,44185971,2016-12-05T15:29:41Z
33679441,jamesks,2500,5,43964442,2016-11-26T16:03:01Z
33679442,jamesks,2500,6,43964442,2016-11-26T16:03:02Z
33679443,jamesks,2500,3,43964442,2016-11-26T16:03:02Z
33679444,jamesks,2500,4,43964442,2016-11-26T16:03:02Z
33679500,samely,2512300,14,49084647,2017-05-29T20:35:26Z
33679505,jamesks,2500,4,44179093,2016-12-05T11:43:07Z
33679750,katpatuka,17497,2,6486746,2010-11-29T14:12:08Z
33679755,katpatuka,17497,2,11028955,2012-03-19T12:11:07Z
33679779,dayaner,2464301,16,41846405,2016-09-01T11:06:45Z
33679790,dayaner,2464301,6,41839626,2016-09-01T02:40:38Z
33679837,Soub,34385,6,8361033,2011-06-06T14:52:17Z
33679838,katpatuka,17497,1,968882,2009-04-26T08:12:57Z
33679884,esaulenka,336354,26,47554460,2017-04-07T22:38:48Z
33680055,hanchao,499500,13,34295378,2015-09-28T02:47:21Z
33680611,Maarten Deen,9176,9,17677153,2013-09-04T19:23:40Z
38802508,flierfy,445671,8,45683614,2017-01-31T12:20:18Z
38802600,flierfy,445671,7,45683614,2017-01-31T12:20:19Z
38802641,flierfy,445671,7,45683614,2017-01-31T12:20:19Z
38802644,flierfy,445671,6,45683614,2017-01-31T12:20:19Z
38802647,flierfy,445671,5,45683614,2017-01-31T12:20:19Z
38802658,katpatuka,17497,1,2093025,2009-08-10T06:38:27Z
41383340,jamesks,2500,6,43884290,2016-11-23T00:50:33Z
41383345,jamesks,2500,12,43884290,2016-11-23T00:50:33Z
41383348,GeoSUN,414582,7,17149458,2013-07-30T08:28:25Z
42723385,guanchzhou,348939,4,37933988,2016-03-19T08:25:00Z
42723432,katpatuka,17497,1,2874469,2009-10-17T15:31:58Z
42723541,jamesks,2500,2,44214434,2016-12-06T16:56:59Z
42723562,katpatuka,17497,1,2874469,2009-10-17T15:34:45Z
42723578,katpatuka,17497,1,2874469,2009-10-17T15:35:11Z
42723608,katpatuka,17497,1,2874469,2009-10-17T15:37:07Z
42723612,katpatuka,17497,2,2874469,2009-10-17T15:38:47Z
42723617,katpatuka,17497,1,2874469,2009-10-17T15:37:35Z
42723717,katpatuka,17497,1,2874469,2009-10-17T15:40:41Z
42723780,katpatuka,17497,1,2874469,2009-10-17T15:42:30Z
42723816,katpatuka,17497,1,2874469,2009-10-17T15:44:15Z
42849978,keepcalmandmapon,4846416,22,44194291,2016-12-05T22:30:17Z
45510911,flierfy,445671,7,45628905,2017-01-29T18:48:37Z
45511773,sjhbcc,597625,4,35550154,2015-11-24T13:13:02Z
45511774,flierfy,445671,4,45624133,2017-01-29T15:59:37Z
45511775,flierfy,445671,3,45624133,2017-01-29T15:59:37Z
45629781,flierfy,445671,8,45622498,2017-01-29T14:56:55Z
45711624,GeoSUN,414582,3,17099222,2013-07-26T09:34:23Z
45711627,GeoSUN,414582,3,17099222,2013-07-26T09:34:22Z
45711628,GeoSUN,414582,3,17099222,2013-07-26T09:34:24Z
45711634,GeoSUN,414582,4,17010529,2013-07-19T11:05:19Z
45711635,GeoSUN,414582,5,17099222,2013-07-26T09:34:23Z
45891128,jamesks,2500,11,46974827,2017-03-19T09:11:34Z
45891129,keepcalmandmapon,4846416,12,44193568,2016-12-05T21:53:59Z
45891130,bass,13944,1,3339052,2009-12-10T04:14:57Z
45891136,katpatuka,17497,2,4424812,2010-04-14T18:35:03Z
45891140,Heinz_V,91490,4,47916784,2017-04-18T19:36:54Z
45891142,katpatuka,17497,2,4424812,2010-04-14T18:38:54Z
46518342,GeoSUN,414582,7,10566209,2012-02-02T10:40:48Z
46736242,jamesks,2500,6,44178865,2016-12-05T10:10:14Z
46736253,jamesks,2500,8,44178865,2016-12-05T10:10:14Z
46736256,samsung galaxy s6,3691120,8,49323118,2017-06-07T03:03:46Z
46736260,dword1511,401110,4,7252233,2011-02-11T06:45:19Z
48278659,jamesks,2500,7,43983703,2016-11-27T13:48:51Z
48279143,skyvin,177126,2,6502398,2010-12-01T11:26:15Z
48279144,Gao xioix,1761629,4,39449717,2016-05-20T12:33:30Z
48279145,GeoSUN,414582,3,17150483,2013-07-30T09:57:28Z
48629241,RichRico,2219338,10,38213342,2016-03-31T21:43:34Z
49775318,jamesks,2500,8,46960589,2017-03-18T16:27:14Z
49796217,katpatuka,17497,4,22580802,2014-05-27T11:54:27Z
50083310,katpatuka,17497,12,28704599,2015-02-08T15:27:29Z
50083311,jamesks,2500,20,43983703,2016-11-27T14:29:08Z
50451973,summer1011,2060800,7,24193660,2014-07-17T03:38:16Z
50538685,jamesks,2500,5,43883974,2016-11-23T00:15:18Z
50538686,katpatuka,17497,2,4424812,2010-04-14T18:21:40Z
50538694,GeoSUN,414582,5,7754473,2011-04-03T13:59:53Z
50538703,GeoSUN,414582,3,7754473,2011-04-03T13:59:53Z
50538704,GeoSUN,414582,5,7754473,2011-04-03T13:59:53Z
50538707,jamesks,2500,6,44178865,2016-12-05T10:10:16Z
50538708,jamesks,2500,7,44178865,2016-12-05T10:10:16Z
50539694,jamesks,2500,5,43922727,2016-11-24T15:39:59Z
50539698,GeoSUN,414582,5,12875614,2012-08-27T09:43:59Z
50539700,GeoSUN,414582,5,12875614,2012-08-27T09:43:59Z
50539704,jamesks,2500,6,43922727,2016-11-24T15:39:59Z
50539707,jamesks,2500,6,43922727,2016-11-24T15:39:59Z
50643250,jamesks,2500,7,44178865,2016-12-05T10:10:01Z
50643251,jingouwangzi,3790351,3,38368400,2016-04-07T03:14:37Z
50891988,Rub21,510836,6,37709111,2016-03-09T14:13:02Z
50892004,Infinet,234157,1,3933050,2010-02-21T13:04:50Z
50892005,Popolon,27454,6,17053670,2013-07-22T20:03:08Z
50892008,GeoSUN,414582,5,13205115,2012-09-22T09:24:32Z
50892012,Popolon,27454,7,15997547,2013-05-06T13:11:26Z
50892017,antimatterwx,3367759,2,35143275,2015-11-07T06:46:46Z
50892019,Popolon,27454,4,17053670,2013-07-22T20:03:08Z
50892021,Popolon,27454,2,15997547,2013-05-06T13:11:27Z
50892025,OSMF Redaction Account,722137,2,12390952,2012-07-20T20:44:17Z
50892031,RichRico,2219338,10,39044597,2016-05-02T16:37:51Z
50892036,Popolon,27454,2,17053670,2013-07-22T20:03:06Z
50892037,Popolon,27454,4,17054107,2013-07-22T20:37:23Z
50892039,Popolon,27454,6,17054107,2013-07-22T20:37:23Z
50892043,ediyes,1240849,3,38870464,2016-04-25T22:17:57Z
51081569,samely,2512300,3,38921536,2016-04-27T14:33:05Z
51081575,jamesks,2500,6,43964442,2016-11-26T15:48:27Z
51081576,jamesks,2500,6,43964442,2016-11-26T15:31:34Z
51209732,自由分享,3264783,13,40248678,2016-06-24T01:58:35Z
51209733,LifeEngineering,1238175,4,15131647,2013-02-23T06:54:39Z
51209734,antimatterwx,3367759,4,35143275,2015-11-07T06:46:46Z
51404404,Popolon,27454,2,17054107,2013-07-22T20:37:25Z
51404406,jamesks,2500,7,43964442,2016-11-26T15:31:31Z
51815946,15Tr,1987359,6,36624731,2016-01-16T22:32:12Z
51815947,Soub,34385,3,7494327,2011-03-08T14:40:21Z
51815949,15Tr,1987359,7,36624731,2016-01-16T22:33:50Z
51815950,15Tr,1987359,6,36624731,2016-01-16T22:33:47Z
51815951,dayaner,2464301,2,41828980,2016-08-31T15:10:18Z
51815952,15Tr,1987359,9,36624731,2016-01-16T22:33:27Z
51815953,15Tr,1987359,7,36624731,2016-01-16T22:32:21Z
51815954,15Tr,1987359,7,36624731,2016-01-16T22:32:17Z
51815955,ff5722,3450290,16,46273683,2017-02-21T12:33:50Z
51815957,samsung galaxy s6,3691120,6,48764875,2017-05-17T14:32:56Z
51816568,jamesks,2500,4,24887907,2014-08-20T17:06:22Z
51816569,dayaner,2464301,30,41849436,2016-09-01T13:37:59Z
51816663,samsung galaxy s6,3691120,9,48951076,2017-05-24T15:48:01Z
51816664,jamesks,2500,5,24887907,2014-08-20T17:06:22Z
51816710,samsung galaxy s6,3691120,5,48951076,2017-05-24T15:48:01Z
51816762,samsung galaxy s6,3691120,4,48934716,2017-05-24T04:51:16Z
51816763,samsung galaxy s6,3691120,6,48934716,2017-05-24T04:51:16Z
51816784,samsung galaxy s6,3691120,4,48934716,2017-05-24T04:51:16Z
51816786,jamesks,2500,6,24887907,2014-08-20T17:06:23Z
51816810,jamesks,2500,5,44122832,2016-12-02T20:04:45Z
51816811,jamesks,2500,4,24887907,2014-08-20T17:06:23Z
51816814,jamesks,2500,4,24887907,2014-08-20T17:06:23Z
51816822,katpatuka,17497,1,4049233,2010-03-06T12:07:00Z
51816928,ff5722,3450290,19,46273683,2017-02-21T12:33:51Z
51817020,ff5722,3450290,21,46273683,2017-02-21T12:33:51Z
52015250,KartaBY,413914,8,25976648,2014-10-10T07:18:43Z
52015806,gerg1,697073,5,13531971,2012-10-17T13:30:25Z
53837210,15Tr,1987359,6,36624731,2016-01-16T22:33:51Z
53837212,15Tr,1987359,5,36624731,2016-01-16T22:32:45Z
53868155,flierfy,445671,5,45690495,2017-01-31T16:44:01Z
53869070,flierfy,445671,4,45690495,2017-01-31T16:44:01Z
53869469,flierfy,445671,4,45690495,2017-01-31T16:44:01Z
53869517,flierfy,445671,3,45690495,2017-01-31T16:44:01Z
53869958,flierfy,445671,3,45690495,2017-01-31T16:44:02Z
53870427,Aurimas Fišeras,651869,2,47892259,2017-04-18T04:58:50Z
53870472,lurlrlrl,534149,2,12484052,2012-07-25T09:29:22Z
53870521,lurlrlrl,534149,2,12484052,2012-07-25T09:29:22Z
53870631,katpatuka,17497,2,4296829,2010-04-01T19:01:20Z
53870651,katpatuka,17497,1,4296829,2010-04-01T19:01:16Z
53870660,katpatuka,17497,2,4296829,2010-04-01T19:01:25Z
53870686,katpatuka,17497,2,4296829,2010-04-01T19:01:41Z
53872459,flierfy,445671,4,45698277,2017-01-31T21:26:59Z
53872484,flierfy,445671,3,45698277,2017-01-31T21:26:59Z
53872595,flierfy,445671,2,45698277,2017-01-31T21:26:59Z
53872602,flierfy,445671,3,45698277,2017-01-31T21:27:00Z
53872699,flierfy,445671,4,45698277,2017-01-31T21:27:00Z
53872783,flierfy,445671,2,45698277,2017-01-31T21:27:00Z
53873057,katpatuka,17497,1,4296985,2010-04-01T19:11:44Z
53873132,katpatuka,17497,1,4296985,2010-04-01T19:12:05Z
53873370,katpatuka,17497,1,4296985,2010-04-01T19:13:00Z
53873406,flierfy,445671,4,45698277,2017-01-31T21:27:00Z
53873423,flierfy,445671,4,45698277,2017-01-31T21:27:00Z
53873655,flierfy,445671,2,45698277,2017-01-31T21:27:00Z
53873731,katpatuka,17497,1,4296985,2010-04-01T19:14:11Z
53873835,katpatuka,17497,1,4296985,2010-04-01T19:14:36Z
53876381,flierfy,445671,5,45698277,2017-01-31T21:27:01Z
53876428,flierfy,445671,4,45698277,2017-01-31T21:27:01Z
55211502,jamesks,2500,7,43983703,2016-11-27T14:29:07Z
55211795,jamesks,2500,4,43983703,2016-11-27T13:48:53Z
55211814,JasonChao,649572,2,11234973,2012-04-09T08:49:48Z
55211816,jamesks,2500,4,43983703,2016-11-27T13:48:53Z
55211974,jamesks,2500,5,43983703,2016-11-27T13:48:54Z
55212063,Math1985,39688,2,25041086,2014-08-26T22:44:50Z
55212339,flierfy,445671,11,45683209,2017-01-31T12:01:41Z
55212345,katpatuka,17497,1,4401519,2010-04-12T07:02:27Z
55212373,katpatuka,17497,1,4401519,2010-04-12T07:02:55Z
55212403,keepcalmandmapon,4846416,4,44215589,2016-12-06T17:56:36Z
55212414,katpatuka,17497,1,4401519,2010-04-12T07:04:57Z
55212438,katpatuka,17497,1,4401519,2010-04-12T07:06:04Z
55212479,flierfy,445671,5,45698277,2017-01-31T21:27:01Z
55212480,katpatuka,17497,2,4401519,2010-04-12T07:09:30Z
55212481,flierfy,445671,4,45698277,2017-01-31T21:27:01Z
55455485,jamesks,2500,9,44209658,2016-12-06T13:35:19Z
55455990,katpatuka,17497,1,4424812,2010-04-14T18:16:30Z
55455995,wjwdss9,6309746,2,50328424,2017-07-16T15:21:19Z
55456120,katpatuka,17497,1,4424812,2010-04-14T18:21:38Z
55456856,flierfy,445671,3,45698277,2017-01-31T21:27:01Z
55456863,samsung galaxy s6,3691120,6,48639565,2017-05-13T03:36:52Z
55456871,flierfy,445671,4,45698277,2017-01-31T21:27:02Z
55456872,flierfy,445671,3,45698277,2017-01-31T21:27:02Z
55456885,自由分享,3264783,9,40299167,2016-06-26T11:45:52Z
55456952,katpatuka,17497,1,4424812,2010-04-14T18:31:22Z
55456968,guanchzhou,348939,3,37933988,2016-03-19T08:25:00Z
55457186,guanchzhou,348939,4,37933988,2016-03-19T08:25:00Z
55457195,dword1511,401110,3,7263876,2011-02-12T12:11:51Z
55457205,jamesks,2500,7,43847010,2016-11-21T13:37:19Z
55457207,dword1511,401110,2,7263876,2011-02-12T12:11:51Z
55457306,katpatuka,17497,1,4424812,2010-04-14T18:39:49Z
55457340,katpatuka,17497,1,4424812,2010-04-14T18:40:05Z
55457412,katpatuka,17497,1,4424812,2010-04-14T18:40:29Z
55457416,katpatuka,17497,1,4424812,2010-04-14T18:40:49Z
55457421,katpatuka,17497,1,4424812,2010-04-14T18:41:07Z
55457433,katpatuka,17497,1,4424812,2010-04-14T18:41:28Z
55457438,katpatuka,17497,1,4424812,2010-04-14T18:42:06Z
55457449,katpatuka,17497,1,4424812,2010-04-14T18:42:23Z
55457465,jamesks,2500,16,44155690,2016-12-04T11:57:18Z
55457525,Heinz_V,91490,3,47916784,2017-04-18T19:36:54Z
55457530,lurlrlrl,534149,2,12484052,2012-07-25T09:29:22Z
55457537,Soub,34385,3,17202156,2013-08-03T10:18:26Z
55457617,Soub,34385,2,14387945,2012-12-24T09:45:48Z
55457622,katpatuka,17497,1,4424812,2010-04-14T18:49:27Z
55457629,Soub,34385,2,7200149,2011-02-06T06:33:59Z
55457631,katpatuka,17497,1,4424812,2010-04-14T18:49:54Z
55457720,Luis36995,1829683,4,38302668,2016-04-04T21:10:02Z
55457721,Soub,34385,2,8357712,2011-06-06T08:43:52Z
58871382,keepcalmandmapon,4846416,11,44101138,2016-12-02T00:10:27Z
62070572,Dmitry2013,1185631,7,15019856,2013-02-13T16:34:44Z
66527001,keepcalmandmapon,4846416,6,44122071,2016-12-02T19:31:27Z
66527005,OSMF Redaction Account,722137,5,12391648,2012-07-20T21:03:04Z
66527024,keepcalmandmapon,4846416,12,44096862,2016-12-01T20:50:33Z
69226836,jamesks,2500,3,20434383,2014-02-07T17:21:25Z
69226839,_kendell,68934,3,10189064,2011-12-23T18:14:55Z
69226854,katpatuka,17497,1,5294234,2010-07-23T10:04:19Z
69226901,_kendell,68934,3,10189064,2011-12-23T18:14:54Z
69227131,LifeEngineering,1238175,4,28425575,2015-01-26T19:04:22Z
69227196,katpatuka,17497,1,5294234,2010-07-23T10:06:33Z
69227197,katpatuka,17497,1,5294234,2010-07-23T10:06:50Z
69227201,katpatuka,17497,1,5294234,2010-07-23T10:07:09Z
69227231,LifeEngineering,1238175,3,28425575,2015-01-26T19:04:24Z
69227275,katpatuka,17497,1,5294234,2010-07-23T10:08:35Z
69227277,katpatuka,17497,1,5294234,2010-07-23T10:09:16Z
69227351,katpatuka,17497,1,5294234,2010-07-23T10:10:31Z
69227405,katpatuka,17497,3,44839349,2017-01-02T08:27:14Z
70173431,flierfy,445671,4,45683614,2017-01-31T12:20:19Z
70173530,flierfy,445671,8,45683614,2017-01-31T12:20:19Z
70173644,flierfy,445671,3,45683614,2017-01-31T12:20:20Z
70173692,flierfy,445671,7,45683614,2017-01-31T12:20:20Z
70174025,flierfy,445671,2,45683614,2017-01-31T12:20:20Z
70174038,flierfy,445671,2,45683614,2017-01-31T12:20:21Z
70174287,katpatuka,17497,3,5349443,2010-07-29T19:29:35Z
70174365,flierfy,445671,4,45683614,2017-01-31T12:20:21Z
70174377,flierfy,445671,3,45683614,2017-01-31T12:20:21Z
70174610,katpatuka,17497,2,5349443,2010-07-29T19:33:08Z
70174676,katpatuka,17497,1,5349443,2010-07-29T19:34:38Z
70174686,Gao xioix,1761629,3,39288783,2016-05-13T10:51:15Z
70174692,katpatuka,17497,1,5349443,2010-07-29T19:36:48Z
70174701,jamesks,2500,2,46968053,2017-03-18T22:57:59Z
70174775,katpatuka,17497,1,5349443,2010-07-29T19:40:29Z
70174803,jamesks,2500,12,44178865,2016-12-05T10:10:04Z
70174805,GeoSUN,414582,3,17341082,2013-08-14T07:32:55Z
70175038,jamesks,2500,13,43983703,2016-11-27T14:28:54Z
70175202,Soub,34385,2,8411051,2011-06-11T23:37:22Z
70175218,katpatuka,17497,1,5349443,2010-07-29T19:46:49Z
70175321,徐永昌,4701995,4,46542037,2017-03-03T08:02:28Z
70203166,GeoSUN,414582,3,31232784,2015-05-17T16:47:08Z
70203285,GeoSUN,414582,3,17012616,2013-07-19T14:28:58Z
70203286,GeoSUN,414582,3,17012616,2013-07-19T14:28:57Z
70203295,flierfy,445671,3,45683209,2017-01-31T12:01:41Z
70203298,flierfy,445671,6,45683209,2017-01-31T12:01:41Z
70203299,flierfy,445671,4,45683209,2017-01-31T12:01:41Z
70203304,flierfy,445671,4,45683209,2017-01-31T12:01:41Z
70203362,jamesks,2500,13,44126232,2016-12-02T22:44:52Z
